Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2002-09-25,11.973,12.34,11.936,12.263,1272196
2002-09-26,12.34,12.409,11.936,12.08,1251581
2002-09-27,12.118,12.118,11.897,12.043,797688
2002-09-30,11.973,11.973,11.821,11.897,1925685
2002-10-01,11.936,12.004,11.861,11.861,777020
2002-10-02,11.973,12.08,11.897,11.936,871328
2002-10-03,11.936,12.08,11.821,12.08,629225
2002-10-04,12.08,12.226,12.004,12.118,498133
2002-10-07,11.897,12.156,11.861,12.08,377128
2002-10-08,12.156,12.226,12.043,12.187,395341
2002-10-09,12.187,12.34,12.187,12.303,495777
2002-10-10,12.371,12.486,12.187,12.371,1536437
2002-10-11,12.554,12.776,12.524,12.668,1771736
2002-10-14,12.668,12.709,12.524,12.709,718752
2002-10-15,12.852,13.075,12.815,12.958,1251408
2002-10-16,12.89,13.035,12.776,12.776,916122
2002-10-17,12.852,12.89,12.776,12.89,459046
2002-10-18,12.958,13.112,12.958,13.112,1463937
2002-10-21,13.075,13.295,12.998,13.143,1399060
2002-10-22,13.181,13.364,13.143,13.326,880003
2002-10-23,13.326,13.402,13.075,13.112,728339
2002-10-24,13.143,13.219,13.035,13.219,354626
2002-10-25,13.143,13.295,13.075,13.112,878403
2002-10-28,13.181,13.807,13.181,13.731,1676838
2002-10-29,13.693,13.807,13.586,13.624,1159983
2002-10-30,13.586,14.03,13.547,13.845,1567313
2002-10-31,13.771,14.098,13.771,14.098,551204
2002-11-04,14.174,14.252,14.03,14.067,472237
2002-11-05,14.03,14.098,13.876,13.876,505367
2002-11-06,13.915,13.991,13.731,13.731,968357
2002-11-07,13.771,13.876,13.771,13.807,581456
2002-11-08,13.807,13.952,13.807,13.952,720528
2002-11-12,13.952,14.067,13.915,14.03,294739
2002-11-13,13.952,14.067,13.915,14.067,185835
2002-11-14,14.174,14.465,14.174,14.359,1520931
2002-11-15,14.319,14.359,13.731,13.731,1745948
2002-11-18,13.731,13.876,13.295,13.771,819302
2002-11-19,13.731,13.845,13.586,13.586,1284643
2002-11-20,13.624,13.662,13.44,13.509,909929
2002-11-21,13.624,13.845,13.586,13.807,1938113
2002-11-22,13.845,13.915,13.693,13.845,1359501
2002-11-25,13.876,14.174,13.771,14.174,1330932
2002-11-26,14.098,14.252,13.952,13.991,1020408
2002-11-27,13.952,14.252,13.845,14.174,1249913
2002-11-28,14.174,14.252,14.03,14.03,669513
2002-11-29,14.03,14.067,13.731,13.731,1573266
2002-12-02,13.731,14.282,13.731,14.252,1202617
2002-12-03,14.137,14.213,13.991,14.03,988580
2002-12-04,13.915,14.098,13.807,13.845,957581
2002-12-05,13.876,13.991,13.845,13.845,480553
2002-12-06,13.845,13.845,13.624,13.662,632485
2002-12-09,13.662,13.731,13.478,13.509,948320
2002-12-10,13.547,13.547,13.181,13.219,1515682
2002-12-11,13.326,13.478,13.143,13.143,1499653
2002-12-12,13.364,13.478,13.181,13.44,2268642
2002-12-13,13.44,13.509,13.326,13.44,369015
2002-12-16,13.44,13.586,13.44,13.44,524319
2002-12-17,13.509,13.547,13.258,13.295,497441
2002-12-18,13.258,13.258,12.958,12.998,1746165
2002-12-19,13.075,13.143,12.928,12.998,920010
2002-12-20,12.998,13.035,12.852,12.852,699171
2002-12-23,12.928,13.143,12.928,13.035,423045
2002-12-27,13.075,13.112,13.035,13.112,152127
2002-12-30,13.075,13.112,12.958,13.035,502155
2002-12-31,13.075,13.075,12.958,12.998,218506
2003-01-02,13.112,13.112,12.89,12.998,328099
2003-01-03,13.219,13.624,13.181,13.586,1810062
2003-01-06,13.662,13.731,13.478,13.731,964417
2003-01-07,13.693,13.845,13.478,13.731,832632
2003-01-08,13.624,13.771,13.402,13.402,733003
2003-01-09,13.44,13.509,13.219,13.44,1458274
2003-01-10,13.44,13.547,13.258,13.326,896198
2003-01-13,13.478,13.771,13.44,13.662,1417397
2003-01-14,13.662,13.771,13.586,13.771,624927
2003-01-15,13.693,13.845,13.662,13.731,813176
2003-01-16,13.586,13.662,13.44,13.547,441026
2003-01-17,13.364,13.478,13.258,13.258,671085
2003-01-20,13.295,13.364,13.258,13.258,188209
2003-01-21,13.295,13.326,12.958,13.075,554750
2003-01-22,12.998,12.998,12.815,12.89,1468021
2003-01-23,12.998,13.181,12.89,13.112,855069
2003-01-24,13.035,13.075,12.776,12.776,952366
2003-01-27,12.592,12.746,12.554,12.632,722431
2003-01-28,12.709,12.746,12.592,12.592,257272
2003-01-29,12.486,12.746,12.371,12.746,783745
2003-01-30,12.709,12.776,12.524,12.668,180543
2003-01-31,12.632,12.668,12.524,12.632,485279
2003-02-03,12.668,12.852,12.632,12.852,247449
2003-02-04,12.815,12.815,12.446,12.486,1534674
2003-02-05,12.409,12.524,12.371,12.446,326048
2003-02-06,12.409,12.524,12.156,12.156,797518
2003-02-07,12.118,12.34,12.08,12.263,289953
2003-02-10,12.303,12.632,12.303,12.554,922712
2003-02-11,12.668,12.852,12.668,12.852,526865
2003-02-12,12.746,12.776,12.668,12.746,190302
2003-02-13,12.709,12.89,12.709,12.89,348152
2003-02-14,12.89,12.998,12.815,12.998,252977
2003-02-17,13.112,13.143,12.89,12.928,398158
2003-02-18,12.928,12.998,12.746,12.815,926562
2003-02-19,12.776,12.89,12.709,12.852,935817
2003-02-20,12.852,13.035,12.852,13.035,564898
2003-02-21,12.998,13.181,12.958,13.075,676722
2003-02-24,12.928,13.143,12.815,12.815,624073
2003-02-25,12.746,12.746,12.486,12.554,1004013
2003-02-26,12.592,12.668,12.524,12.632,401743
2003-02-27,12.632,12.668,12.554,12.592,541574
2003-02-28,12.592,12.746,12.554,12.592,290553
2003-03-03,12.554,12.668,12.409,12.446,468766
2003-03-04,12.409,12.446,12.118,12.118,1211479
2003-03-05,12.118,12.226,12.043,12.08,1029310
2003-03-06,12.08,12.156,12.043,12.08,501645
2003-03-07,12.043,12.187,11.973,12.156,1091530
2003-03-10,12.263,12.554,12.226,12.554,1514568
2003-03-11,12.371,12.486,12.371,12.446,523658
2003-03-12,12.371,12.486,12.226,12.371,671449
2003-03-13,12.486,12.554,12.409,12.409,424187
2003-03-14,12.554,12.554,12.303,12.303,265606
2003-03-17,12.226,12.263,12.118,12.226,283402
2003-03-18,12.263,12.776,12.263,12.709,2826684
2003-03-19,12.668,12.776,12.524,12.554,960961
2003-03-20,12.592,12.776,12.592,12.668,768963
2003-03-21,12.776,12.852,12.709,12.776,421681
2003-03-24,12.632,12.776,12.554,12.592,466636
2003-03-25,12.554,12.592,12.409,12.446,968415
2003-03-26,12.524,12.592,12.409,12.554,900206
2003-03-27,12.524,12.524,12.409,12.446,487288
2003-03-28,12.486,12.486,12.409,12.486,205037
2003-03-31,12.409,12.409,12.187,12.263,1110096
2003-04-01,12.303,12.34,12.226,12.263,422173
2003-04-02,12.371,12.409,12.156,12.34,770705
2003-04-03,12.371,12.668,12.34,12.632,1100076
2003-04-04,12.632,12.709,12.524,12.632,2009277
2003-04-07,12.852,12.958,12.852,12.928,1384486
2003-04-08,12.852,12.852,12.709,12.746,400618
2003-04-09,12.709,12.746,12.524,12.592,580996
2003-04-10,12.554,12.554,12.34,12.34,579133
2003-04-11,12.34,12.446,12.303,12.409,632086
2003-04-14,12.446,12.486,12.226,12.303,980367
2003-04-15,12.446,12.486,12.226,12.34,733883
2003-04-16,12.446,12.554,12.34,12.34,937924
2003-04-17,12.371,12.632,12.34,12.632,623634
2003-04-22,12.632,12.776,12.592,12.776,483720
2003-04-23,12.776,13.035,12.776,13.035,1515975
2003-04-24,12.958,13.035,12.668,12.709,823602
2003-04-25,12.668,12.958,12.668,12.958,580015
2003-04-28,12.958,13.143,12.928,13.143,958417
2003-04-29,13.181,13.364,13.112,13.364,996524
2003-04-30,13.364,13.364,13.075,13.181,826515
2003-05-02,13.181,13.402,13.181,13.402,428888
2003-05-05,13.478,13.586,13.478,13.509,362945
2003-05-06,13.44,13.731,13.402,13.662,1147989
2003-05-07,13.547,13.624,13.44,13.509,613937
2003-05-08,13.44,13.586,13.326,13.402,431495
2003-05-09,13.402,13.731,13.402,13.731,554118
2003-05-12,13.693,13.731,13.478,13.662,785124
2003-05-13,13.807,13.952,13.326,13.478,2292794
2003-05-14,13.326,13.771,13.295,13.547,4045440
2003-05-15,13.509,13.586,12.998,13.181,2953829
2003-05-16,13.219,13.295,13.075,13.075,625756
2003-05-19,13.035,13.035,12.815,12.89,1585164
2003-05-20,12.89,13.075,12.89,12.928,754334
2003-05-21,12.958,13.326,12.928,13.075,1054420
2003-05-22,13.181,13.219,12.852,12.89,862160
2003-05-23,12.928,13.035,12.89,12.958,499031
2003-05-26,13.035,13.075,12.958,12.958,726403
2003-05-27,12.958,12.958,12.852,12.928,954104
2003-05-28,12.958,13.219,12.958,13.181,840302
2003-05-29,13.219,13.402,13.219,13.326,1234195
2003-05-30,13.295,13.402,13.219,13.402,740750
2003-06-02,13.44,13.509,13.181,13.258,795155
2003-06-03,13.326,13.402,13.258,13.295,909033
2003-06-04,13.326,13.509,13.295,13.295,1477542
2003-06-05,13.364,13.478,13.326,13.402,900078
2003-06-06,13.364,13.586,13.364,13.586,856750
2003-06-09,13.547,13.547,13.326,13.402,896702
2003-06-10,13.402,13.44,13.181,13.181,862461
2003-06-11,13.181,13.44,13.181,13.44,568636
2003-06-12,13.44,13.586,13.44,13.547,514764
2003-06-13,13.44,13.547,13.402,13.478,383700
2003-06-16,13.402,13.44,13.295,13.44,209253
2003-06-17,13.402,13.624,13.402,13.547,578462
2003-06-18,13.586,13.991,13.547,13.731,2044798
2003-06-20,13.731,13.991,13.731,13.807,750065
2003-06-23,13.662,13.807,13.662,13.771,321052
2003-06-24,13.662,13.771,13.624,13.693,399838
2003-06-25,13.731,14.067,13.731,13.952,1889420
2003-06-26,13.915,14.067,13.876,14.067,1978365
2003-06-27,13.991,14.03,13.915,13.952,1921924
2003-06-30,13.876,13.991,13.807,13.915,788277
2003-07-01,13.845,13.915,13.771,13.807,822313
2003-07-02,13.771,14.174,13.771,14.098,2296401
2003-07-03,14.174,14.396,14.174,14.319,1924373
2003-07-04,14.213,14.831,14.213,14.761,1764310
2003-07-07,14.908,15.574,14.908,15.574,2666121
2003-07-08,15.497,16.154,15.35,15.35,2370567
2003-07-09,15.053,15.642,15.053,15.497,691564
2003-07-10,15.421,16.007,15.35,15.574,1571206
2003-07-11,15.574,15.717,15.421,15.642,1300049
2003-07-14,15.787,16.086,15.717,16.007,1597601
2003-07-15,16.007,16.086,15.787,16.007,1215064
2003-07-16,15.94,16.086,15.863,15.863,789442
2003-07-17,15.717,16.086,15.642,15.717,1569899
2003-07-18,15.717,15.94,15.717,15.787,1167216
2003-07-21,15.863,16.086,15.642,16.007,1106902
2003-07-22,16.007,16.086,15.717,15.787,1542316
2003-07-23,15.787,15.787,15.35,15.421,1946069
2003-07-24,15.421,15.717,15.274,15.574,1309727
2003-07-25,15.497,15.863,15.421,15.863,1589714
2003-07-28,16.007,16.673,15.94,16.597,2421688
2003-07-29,16.597,16.818,16.52,16.52,1077482
2003-07-30,16.597,16.742,16.154,16.307,901888
2003-07-31,16.375,16.452,15.863,16.452,2237186
2003-08-01,16.375,16.452,16.154,16.375,873670
2003-08-04,16.154,16.307,16.007,16.007,528568
2003-08-05,16.007,16.086,15.94,16.086,1036346
2003-08-06,16.007,16.086,15.863,15.94,836976
2003-08-07,15.94,16.742,15.94,16.742,1801854
2003-08-08,16.742,17.04,16.52,16.597,1794890
2003-08-11,16.673,16.895,16.673,16.818,1219837
2003-08-12,16.895,17.184,16.742,17.108,2540038
2003-08-13,17.184,17.475,16.742,16.895,3354948
2003-08-14,16.895,17.26,16.895,17.108,1810649
2003-08-18,17.184,17.26,16.895,17.108,1288009
2003-08-19,17.108,17.184,16.742,16.895,1790457
2003-08-20,16.818,17.108,16.742,17.04,1104795
2003-08-21,17.04,17.697,16.964,17.627,1896979
2003-08-22,17.697,18.363,17.697,18.14,3969714
2003-08-25,17.995,18.286,17.85,18.063,2131953
2003-08-26,18.14,18.286,17.772,17.772,3600496
2003-08-27,18.063,18.216,17.772,17.919,1554908
2003-08-28,17.772,17.995,17.627,17.772,928728
2003-08-29,17.85,18.216,17.85,18.14,2374431
2003-09-01,18.363,18.583,18.14,18.583,3274447
2003-09-02,18.729,18.797,18.216,18.286,2372272
2003-09-03,18.063,18.063,17.475,17.627,5231584
2003-09-04,17.627,17.627,17.108,17.184,2960325
2003-09-05,17.26,17.475,17.04,17.184,2109879
2003-09-08,17.33,17.627,17.04,17.33,1467975
2003-09-09,17.475,17.627,17.108,17.184,991410
2003-09-10,17.04,17.33,16.673,16.964,1465290
2003-09-11,16.818,17.407,16.818,17.26,1362352
2003-09-12,17.33,17.55,17.04,17.04,809503
2003-09-15,17.108,17.475,16.895,17.184,696279
2003-09-16,17.26,17.772,17.26,17.697,1425447
2003-09-17,17.995,18.063,17.33,17.55,1061628
2003-09-18,17.407,17.772,17.407,17.772,696650
2003-09-19,17.697,17.919,17.627,17.919,1057319
2003-09-22,17.697,17.697,17.184,17.184,771194
2003-09-23,17.184,17.407,17.108,17.184,676871
2003-09-24,17.33,17.919,17.26,17.627,1770931
2003-09-25,17.475,17.772,17.407,17.697,909088
2003-09-26,17.772,17.995,17.697,17.919,726535
2003-09-29,17.85,17.919,17.697,17.697,321491
2003-09-30,17.55,17.697,17.407,17.407,854356
2003-10-01,17.475,17.772,17.26,17.33,1921047
2003-10-02,17.627,17.697,17.26,17.55,933583
2003-10-03,17.627,17.627,17.407,17.55,532799
2003-10-06,17.55,17.919,17.475,17.919,1180232
2003-10-07,17.995,18.063,17.772,18.063,1497165
2003-10-08,18.216,18.874,18.216,18.583,3417630
2003-10-09,18.506,19.095,18.431,18.95,2112350
2003-10-10,18.797,19.019,18.652,18.95,1284652
2003-10-13,19.095,19.172,18.652,18.729,1001538
2003-10-14,18.652,19.462,18.506,19.462,2015691
2003-10-15,19.539,19.829,19.386,19.386,1801227
2003-10-16,19.317,19.539,18.797,18.797,1125213
2003-10-17,18.797,18.95,18.583,18.874,1456036
2003-10-20,18.797,19.095,18.652,18.797,599307
2003-10-21,18.874,19.241,18.729,18.729,754059
2003-10-22,18.729,18.874,18.286,18.431,1772891
2003-10-23,18.286,18.797,18.063,18.797,824461
2003-10-24,18.583,18.652,18.063,18.363,892428
2003-10-27,18.363,18.652,18.063,18.216,758902
2003-10-28,18.431,19.095,18.14,19.095,1578183
2003-10-29,19.095,19.317,18.797,18.95,1446409
2003-10-30,19.019,19.317,18.874,19.095,924814
2003-10-31,19.019,19.019,18.797,18.874,485263
2003-11-03,18.95,19.386,18.506,18.95,1385962
2003-11-04,18.797,18.95,18.506,18.506,815024
2003-11-05,18.583,18.797,18.506,18.652,771103
2003-11-06,18.652,18.95,18.583,18.874,686856
2003-11-07,18.95,19.172,18.797,19.019,642722
2003-11-10,19.019,19.462,18.874,19.462,387514
2003-11-12,19.386,19.386,18.95,18.95,855454
2003-11-13,19.172,19.386,18.874,19.019,641313
2003-11-14,19.095,19.172,18.874,19.095,752279
2003-11-17,18.874,18.874,18.216,18.286,1265107
2003-11-18,18.431,18.431,17.85,18.063,922856
2003-11-19,17.627,17.85,17.26,17.33,2085317
2003-11-20,17.407,17.475,16.818,16.964,2239439
2003-11-21,17.184,17.475,17.108,17.26,1403262
2003-11-24,17.407,17.55,17.04,17.55,1232432
2003-11-25,17.627,17.772,17.04,17.04,1312781
2003-11-26,17.108,17.407,17.04,17.26,1344411
2003-11-27,17.26,17.55,17.184,17.33,264780
2003-11-28,17.475,17.475,17.108,17.108,1401165
2003-12-01,17.33,17.995,17.26,17.995,983992
2003-12-02,17.919,18.431,17.772,18.063,790622
2003-12-03,17.995,18.216,17.627,18.216,512067
2003-12-04,18.063,18.216,17.55,17.697,841354
2003-12-05,17.627,17.697,17.26,17.407,1292049
2003-12-08,17.26,17.919,17.108,17.697,1659006
2003-12-09,17.772,17.995,17.475,17.627,1013673
2003-12-10,17.26,17.475,17.184,17.33,1312493
2003-12-11,17.407,17.919,17.26,17.85,1205898
2003-12-12,17.919,18.363,17.85,18.286,2392125
2003-12-15,18.363,18.652,18.14,18.363,1327043
2003-12-16,18.216,18.652,18.063,18.652,641145
2003-12-17,18.506,18.583,18.286,18.286,724713
2003-12-18,18.14,18.431,18.14,18.363,550273
2003-12-19,18.286,18.431,18.14,18.286,1170726
2003-12-22,18.286,18.363,18.14,18.216,478052
2003-12-23,18.216,18.506,18.14,18.506,1122509
2003-12-29,18.431,18.583,18.286,18.506,342298
2003-12-30,18.583,18.652,18.363,18.363,428830
